"","review","brand","variety","style","country","stars","year","top_ten"
"882",1699,"Vit's","Mi goreng Pedas Chewy & springy","Pack","Malaysia",3.5,"0",0
"883",1698,"Maruchan","Instant Lunch Chicken Tortilla Flavor Ramen Noodles With Vegetables","Cup","USA",4,"0",0
"884",1697,"The Kitchen Food","Instant Kampua Dark Soy Sauce","Pack","Sarawak",5,"0",0
"885",1696,"Mama","Cup Yentafo Tom Yum Mohfai","Cup","Thailand",5,"0",0
"886",1695,"Mama","Cup Shrimp Creamy Tom Yum","Cup","Thailand",5,"0",0
"887",1694,"Mama","Instant Rice Vermicelli Bihun Goreng Original Flavour","Pack","Thailand",4.75,"0",0
"888",1693,"Mama","Instant Noodles coconut Milk Flavour","Cup","Myanmar",5,"0",0
"889",1692,"Mama","Oriental Style Instant Noodles Chicken Flavour","Pack","Bangladesh",3.25,"0",0
"890",1691,"Mama","Instant Cup Noodles Minced Prok Flavor","Cup","Thailand",3.5,"0",0
"891",1690,"Wugudaochang","Sour Bamboo Shoot & Beef If Hot Pot Flavor Noodles","Bowl","China",4,"0",0
"892",1689,"Wugudaochang","Tomato Beef Brisket Flavor Purple Potato Noodle","Pack","China",5,"2016",7
"893",1688,"Wugudaochang","Sea Tangle & Sparerins Flavor Noodles","Bowl","China",3.75,"0",0
"894",1687,"Wugudaochang","Chef's Grains Millet Noodle","Pack","China",3.75,"0",0
"895",1686,"Wugudaochang","Chef's Grains Buckwheat Noodle","Pack","China",3.5,"0",0
"896",1685,"Wugudaochang","Chef's Grains Pea Noodle","Pack","China",4,"0",0
"897",1684,"Wugudaochang","Sichuan Pepper & Chicken Flavor Noodle","Bowl","China",4.5,"0",0
"898",1683,"Wugudaochang","Sour Soup & Minced Meat Flavor Chef's Grain Naked Oat Noodles","Pack","China",5,"0",0
"899",1682,"Wugudaochang","Sour Bamboo Shoot & Beef If Hot Pot Flavor Noodles","Pack","China",4,"0",0
"900",1681,"Wugudaochang","Sea Tangle & Sparerins Flavor Noodles","Bowl","China",3.75,"0",0
"901",1680,"Aroi","Curry Me! Penang White Curry Soup Noodle","Pack","Malaysia",4.5,"0",0
"902",1679,"Ten-In","Veggie World Vegetarian Braised Beef Instant Noodles","Bowl","Taiwan",3.5,"0",0
"903",1678,"Nongshim","Shin Black Spicy Po-Au-Feu Flavor (Mew Edition)","Pack","USA",5,"0",0
"904",1677,"Paldo","Raobokki Noodle (Export Version)","Pack","South Korea",5,"0",0
"905",1676,"A1","Emporer Herbs Chicken Noodle","Pack","Malaysia",4.25,"0",0
"906",1675,"Baixiang Noodles","Sauerkraut Flavor","Pack","China",4.5,"0",0
"907",1674,"Emart","Dare You! Habanero Ramen (New Edition)","Cup","South Korea",3.5,"0",0
"908",1673,"Lishan Food Manufacturing","Black Cock Brand Vegetarian Chicken Noodle","Pack","Taiwan",3.5,"0",0
"909",1672,"Azami","Chili Seafood Flavor Noodle Soup","Cup","Canada",3.25,"0",0
"910",1671,"Ah Lai","Penang Favourite White Curry Rice Vermicelli","Pack","Malaysia",5,"0",0
"911",1670,"Tropicana Slim","Less Fat Noodles Grilled Chicken","Pack","Indonesia",3.75,"0",0
"912",1669,"A-One","Mi Ly Instant Noodles Mi Chay Vegetarian Flavor","Cup","Vietnam",1.25,"0",0
"913",1668,"Mama","Cup Rice Vermicelli With Clear Soup","Cup","Thailand",3.5,"0",0
"914",1667,"Deshome","Aloe Thin Noodles With Camelia Oil Vegetable Sauce Flavor","Pack","Taiwan",5,"0",0
"915",1666,"Vifon","Curry Instant Noodle With Chicken","Cup","Vietnam",3,"0",0
"916",1665,"Paldo Vina","Koreno Premium Mushroom Flavor","Pack","Vietnam",1.5,"0",0
"917",1664,"Mamee","Oriental Noodles Prawn Flavor","Pack","Malaysia",2,"0",0
"918",1663,"Vina Acecook","King Chef Authentic Kimchi Flavour","Pack","Vietnam",4,"0",0
"919",1662,"Mama","Non-Fried Instant Noodles Ramen Tonkotsu Flavor","Pack","Thailand",5,"0",0
"920",1661,"Chencun","Senior Food Rice Noodle Fragrant Peppery Beef","Cup","China",3.75,"0",0
"921",1660,"Sau Tao","Ho Fan Wonton Soup Flavored","Pack","Hong Kong",3,"0",0
"922",1659,"United","Xi Gon Satay Onion Flavor","Pack","Vietnam",2.75,"0",0
"923",1658,"ChoripDong","Hurricane Rice Cake (Topokki)","Bowl","South Korea",5,"0",0
"924",1657,"Shan","Shoop Instant Noodles Bombay Biryani Flavour","Pack","Pakistan",2.75,"0",0
"925",1656,"Mama","JokCup Instant Porridge Soup Seafood Flavour","Cup","Thailand",3.5,"0",0
"926",1655,"Baijia","Artificial Pickled Vegetable Beef Flavor","Pack","China",3,"0",0
"927",1654,"MyOri","Malaysia Penang White Curry Noodle Super Spicy","Pack","Malaysia",5,"0",0
"928",1653,"MyOri","Malaysia Penang Green Curry Rice Vermicelli","Pack","Malaysia",5,"0",0
"929",1652,"MyOri","Malaysia Penang White Curry Noodle Original","Pack","Malaysia",5,"0",0
"930",1651,"Ruski","Chicken Flavour Instant Noodles","Pack","Malaysia",3.75,"0",0
"931",1650,"Ottogi","Sesame Flavor Ramen Korean Style Instant Noodle","Pack","South Korea",4.25,"0",0
"932",1649,"Master Kong","Seafood Flavour Instant Cooking Noodles","Pack","China",4.25,"0",0
"933",1648,"Wei Lih","Instant Noodles With Onion Flavour","Pack","Taiwan",4.25,"0",0
"934",1647,"No Name","Shrimp Flavour Oriental Noodles And Soup Mix","Cup","Canada",2.75,"0",0
"935",1646,"New Way","Spaghetti Instant Noodles","Tray","Vietnam",4,"0",0
"936",1645,"Lucky Me!","Supreme Jjamppong Korean Style Spicy Seafood Soup","Bowl","Philippines",3.75,"0",0
"937",1644,"Hao Way","Vegetarian Penang Laksa Instant Bowl Noodles","Bowl","Malaysia",2,"0",0
"938",1643,"Emart","Dare You! Habanero Jjajang Ramen","Cup","South Korea",3.5,"0",0
"939",1642,"Campbell's","Hearty Noodles Savoury Beef Flavour","Cup","Canada",0.25,"0",0
"940",1641,"One Dish Asia","Japanese Ramen Noodle","Bowl","USA",0,"0",0
"941",1640,"Long Jun Hang","Taiwan Dried Noodles With Onion Oil Sauce","Pack","Taiwan",2,"0",0
"942",1639,"Pama","Bihun Creamy Tom Yam Flavour","Cup","Malaysia",3.75,"0",0
"943",1638,"A-Sha Dry Noodle","Veggie Noodle Tomato Noodle With Vine Ripened Tomato Sauce","Pack","Taiwan",5,"2015",10
"944",1637,"Thai Chef","Instant Nudelsuppe Huhn Geschmack","Pack","Germany",3,"0",0
"945",1636,"Shan","Shoop Instant Noodles Masala Flavour","Pack","Pakistan",3.25,"0",0
"946",1635,"Wai Wai","Quick Zabb Tom Klong Flavour Instant Noodles","Pack","Thailand",2.75,"0",0
"947",1634,"Samyang Foods","Shoyu Noodle","Cup","South Korea",3.5,"0",0
"948",1633,"A-One","Mi Ly Instant Noodles Mi Bo Beef Flavor","Cup","Vietnam",3.5,"0",0
"949",1632,"Cintan","Mi Segera Mmm... Perisa Kari","Pack","Malaysia",3,"0",0
"950",1631,"Nissin","Donbei Tempura Soba Mini","Bowl","Japan",4,"0",0
"951",1630,"Nongshim","Korean Clay Pot Ramyun","Bowl","China",2.5,"0",0
"952",1629,"Hao Way","Penang Laksa Instant Bowl Noodles","Bowl","Malaysia",3.5,"0",0
"953",1628,"Azami","Kimchee Noodle Soup","Cup","Canada",0,"0",0
"954",1627,"Vedan","Wei Wei A Instant Noodles Hot Beef Flavour","Bowl","Taiwan",2.5,"0",0
"955",1626,"Nissin","Gonbuto Kistune Udon","Bowl","Japan",2.75,"0",0
"956",1625,"Mama","Instant Rice Noodle Soup Spicy Shrimp Flavour","Bowl","Thailand",5,"0",0
"957",1624,"Baixiang Noodles","Artificial Pork Flavour","Pack","China",3,"0",0
"958",1623,"MyKuali","Penang White Curry Noodle (New Improved Tatse)","Pack","Malaysia",5,"0",0
"959",1622,"Nongshim","Quick2 Hot & Spicy Noodle Soup With Habanero & Lime","Pack","USA",4,"0",0
"960",1621,"Myojo","MenWhite Creamy Tonkotsu","Bowl","Japan",3,"0",0
"961",1620,"Premiere","Gold Penang Asam Laksa Bihun","Pack","Malaysia",3.25,"0",0
"962",1619,"Nissin","Chu Qian Yi Ding Tom Yum Instant Noodles With Soup Base","Pack","Singapore",3.75,"0",0
"963",1618,"Deshome","Aloe This Noodles With Camellia Oil Spicy Bean Sauce Flavor","Pack","Taiwan",2.5,"0",0
"964",1617,"MyKuali","Penang Hokkien Prawn Noodle (New Improved Taste)","Pack","Malaysia",5,"2015",7
"965",1616,"Unif-100","Instant Noodles Artificial Spicy Beef Flavor (New Package)","Pack","China",3.5,"0",0
"966",1615,"Hankow","Shanghai Kaiyang Noodle","Pack","China",4,"0",0
"967",1614,"The Bridge","Penang White Curry Noodle","Pack","Malaysia",5,"0",0
"968",1613,"Maruchan","Kaoru Maitake Tempura Udon","Bowl","Japan",3.25,"0",0
"969",1612,"Shan","Shoop Instant Noodles Spicy Lemon Flavour","Pack","Pakistan",3.25,"0",0
"970",1611,"Lucky Me!","Supreme Seafood Flavor Big Cup","Bowl","Philippines",4,"0",0
"971",1610,"Paldo Vina","Koreno Premium Ginseng Flavor","Pack","Vietnam",3,"0",0
"972",1609,"Mitoku","Brown Rice Ramen","Pack","Japan",0.25,"0",0
"973",1608,"Hao Way","Penang Vegetarian Prawn Instant Noodles","Pack","Malaysia",4.5,"0",0
"974",1607,"Myojo","Nyumen Desse Shoyu","Bowl","Japan",2.75,"0",0
"975",1606,"Maggi","Perencah Kari Letup Mi Segera","Pack","Malaysia",4,"0",0
"976",1605,"Nissin","Demae Iccho Mushroom With Vegetables Flavour Macaroni","Pack","Hong Kong",3.5,"0",0
"977",1604,"Unzen","Mushroom Honpo Shiitake Nutritious Noodle","Pack","Japan",1,"0",0
"978",1603,"Salam Mie","Mi Goreng Ala Jawa Dengan Sambal Cabe Asli","Pack","Indonesia",5,"0",0
"979",1602,"Vina Acecook","Mikochi Tom Yum Flavor Instant Noodles","Pack","Vietnam",3.5,"0",0
"980",1601,"Nongshim","Jinjja Jinjja (New)","Pack","South Korea",5,"0",0
"981",1600,"Chering Chang","Instant Non-Fried Noodles Shallot Pork Flavour","Pack","Taiwan",5,"0",0
"982",1599,"Nissin","Top Ramen Super Noodles Tomato","Pack","India",3.5,"0",0
"983",1598,"Mama","Cup Rice Vermicelli Shrimp Creamy Tom Yum","Cup","Thailand",4,"0",0
"984",1597,"Nissin","Original Chow Mein Premium Spicy Chicken Flavor","Tray","USA",4,"0",0
"985",1596,"Uncle Sun","White Curry Noodle More Spicy","Pack","Malaysia",3,"0",0
"986",1595,"JML","Emporer Instant Noodles Spicy Chicken","Pack","China",5,"0",0
"987",1594,"Acecook","Jan Jan Dashi Shoyu Yakisoba","Cup","Japan",2.25,"0",0
"988",1593,"Nongshim","Tteokgukmyun","Pack","South Korea",4.25,"0",0
"989",1592,"Mom's Dry Noodle","Vegan Chilli With Sesame Sauce","Pack","Taiwan",5,"0",0
"990",1591,"Mi E-Zee","Perisa Sayuran","Pack","Malaysia",3.5,"0",0
"991",1590,"Mi E-Zee","Perisa Kari Sayuran","Pack","Malaysia",3.75,"0",0
"992",1589,"E-mi","Mi Perencah Ayam Jagung","Pack","Malaysia",3.75,"0",0
"993",1588,"Mi E-Zee","Perisa Bayam","Pack","Malaysia",3.5,"0",0
"994",1587,"Mi E-Zee","Plain Noodles","Pack","Malaysia",0,"0",0
"995",1586,"J.J.","Snek Mi Perisa Ayam","Pack","Malaysia",3.75,"0",0
"996",1585,"CarJEN","Nyonya Curry Laksa","Pack","Malaysia",5,"2015",4
"997",1584,"E-mi","Mi Perencah Asam Pedas","Pack","Malaysia",3.75,"0",0
"998",1583,"J.J.","Snek Mi Perisa BBQ","Pack","Malaysia",4,"0",0
"999",1582,"Mi E-Zee","Perisa Kari / Curry Flavour","Pack","Malaysia",4,"0",0
"1000",1581,"United","3 Con Tom Instant Noodles Thailand Sour Shrimp Flavor","Pack","Vietnam",2.75,"0",0
"1001",1580,"Emart","Dare You! Habanero Ramen (New Edition)","Pack","South Korea",3.75,"0",0
"1002",1579,"Curry Prince","Penang Authentic White Curry Noodle","Pack","Malaysia",4,"0",0
"1003",1578,"Nissin","Gonbuto Tempura Udon","Bowl","Japan",4,"0",0
"1004",1577,"Mama","Pork Flavour Whole Wheat Noodle","Pack","Thailand",3.75,"0",0
"1005",1576,"Maggi","Authentic Indian Noodles Vegetable Atta Masala","Pack","India",3.75,"0",0
"1006",1575,"Paldo","Jjajangmen Chajang Noodle King Bowl","Bowl","South Korea",5,"0",0
"1007",1574,"Chering Chang","Steam Vegetarian Flavor Noodles","Pack","Taiwan",3.5,"0",0
"1008",1573,"Hao Way","Penang White Curry Instant Bowl Noodles","Bowl","Malaysia",4.75,"0",0
"1009",1572,"Master Kong","Artificial Seafood Flavor Instant Noodle","Pack","China",3.75,"0",0
"1010",1571,"Econsave","Choice Instant Noodles Curry Flavour","Pack","Malaysia",3.5,"0",0
"1011",1570,"Maruchan","Big Cup Ramen Corn, Salt & Butter Flavor","Bowl","Japan",5,"0",0
"1012",1569,"Maggi","Mi Goreng Perencah Kari Ori","Pack","Malaysia",4,"0",0
"1013",1568,"Mama","Instant Noodles Cup Beef Flavour","Cup","Thailand",3.5,"0",0
"1014",1567,"Nissin","Emergency Cup Noodle","Cup","Japan",4.25,"0",0
"1015",1566,"Nissin","Cup Noodles Tomato Enjoy Noodles With Hot Soup","Cup","India",3.25,"0",0
"1016",1565,"Oyatsu","Baby Star Snack Noodle Chicken Flavour","Pack","Japan",2.5,"0",0
"1017",1564,"A-One","Mì Ly Instant Noodles Mì Thịt Xào Pork Flavor","Cup","Vietnam",3,"0",0
"1018",1563,"Nongshim","Shin Ramyun Noodle Soup (New Edition)","Pack","USA",4.25,"0",0
"1019",1562,"Koka","Purple Wheat Noodles Soy & Vinegar Flavor","Pack","Singapore",2.75,"0",0
"1020",1561,"Uncle Sun","White Curry Noodle","Pack","Malaysia",4.5,"0",0
"1021",1560,"Kin-Dee","Instant Rice Noodle Spicy Seafood","Tray","Thailand",3.75,"0",0
"1022",1559,"Master Kong","Spicy Beef Flavor Instant Noodle","Pack","China",4,"0",0
"1023",1558,"No Name","Beef Flavour Oriental Noodles And Soup Mix","Cup","Canada",2,"0",0
"1024",1557,"Hao Way","Penang Laksa ","Pack","Malaysia",3.5,"0",0
"1025",1556,"Ching's Secret","Hot Garlic Instant Noodles","Pack","India",3.75,"0",0
"1026",1555,"Ko-Lee","Instant Noodles Taste Sensation Mixed Vegetable Flavour","Pack","UK",3.5,"0",0
"1027",1554,"ICA","Asia Fast Noodles Snabbnudlar Räksmak","Pack","Sweden",3,"0",0
"1028",1553,"Mamee","Mi Segera Perisa Itik","Pack","Malaysia",3.75,"0",0
"1029",1552,"Bamee","Oriental Style Instant Noodles Pa-Lo Duck Flavour","Pack","Thailand",3.5,"0",0
"1030",1551,"Myojo","Men Black Seafood Tonkotsu","Bowl","Japan",3.5,"0",0
"1031",1550,"Ibumie","Penang White CurryMee","Pack","Malaysia",5,"0",0
"1032",1549,"Sapporo Ichiban","Chow Mein Japanese Style Noodles Yakisoba","Pack","Canada",5,"0",0
"1033",1548,"Samyang Foods","Curry Noodle","Cup","Japan",3.75,"0",0
"1034",1547,"Vedan","Volcano Spicy Pork Noodle","Bowl","Taiwan",4.25,"0",0
"1035",1546,"Nissin","Demae Rice Vermicelli Beef Flavour","Pack","Hong Kong",3.5,"0",0
"1036",1545,"Nanyang Chef","Penang Asam Pedas Hot & Sour Noodle","Pack","Malaysia",5,"0",0
"1037",1544,"Thai Pavilion","Pad Thai Instant rice Noodles & Sauce","Tray","USA",1.5,"0",0
"1038",1543,"Maggi","2 Minute Noodles Hungrooo Masala Spicy","Pack","India",3.75,"0",0
"1039",1542,"Koka","Noodles Beef Flavour","Cup","Singapore",2.5,"0",0
"1040",1541,"Wu-Mu","Steam Pork Flavour","Pack","Taiwan",3.75,"0",0
"1041",1540,"Unif-100","Instant Noodles Artificial Shallot Beef Flavour","Pack","China",4.25,"0",0
"1042",1539,"New Touch","Kimchi Noodle","Bowl","Japan",3.5,"0",0
"1043",1538,"Sau Tao","Oat Noodle Tomato Soup Flavored","Pack","Hong Kong",4.5,"0",0
"1044",1537,"Wai Wai","Quick Zabb Chili Paste Tom Yum Flavour Instant Noodles","Pack","Thailand",3.75,"0",0
"1045",1536,"Paldo Vina","Koreno Premium Shrimp Flavor","Pack","Vietnam",3.25,"0",0
"1046",1535,"Sau Tao","Oat Noodle Pork Rib Flavored","Pack","Hong Kong",3.5,"0",0
"1047",1534,"Vit's","Seafood Instant Noodles","Pack","Malaysia",3.75,"0",0
"1048",1533,"Miliket","Sate Flavor Instant Noodles","Pack","Vietnam",3.75,"0",0
"1049",1532,"Lucky Me!","Special Instant Noodles Jjamppong Flavor","Pack","Philippines",4.5,"0",0
"1050",1531,"Lucky Me!","Special Instant sopas Chicken Flavor","Pack","Philippines",3.75,"0",0
"1051",1530,"Lucky Me!","Spicy Beef Mami Instant Noodle Soup","Pack","Philippines",4,"0",0
"1052",1529,"Lucky Me!","Special Instant Curly Spaghetti With Yummy Red Sauce","Pack","Philippines",4,"0",0
"1053",1528,"Lucky Me!","Supreme Pinoy Chicken Instant Noodles","Cup","Philippines",3.25,"0",0
"1054",1527,"Lucky Me!","Special Baked Mac Style Instant Macaroni","Pack","Philippines",4.5,"0",0
"1055",1526,"Lucky Me!","La Paz Batchoy Instant Noodle Soup","Pack","Philippines",3.75,"0",0
"1056",1525,"Pama","Instant Kua Teow Tom Yam","Cup","Malaysia",3.75,"0",0
"1057",1524,"Nissin","Chu Qian Yi Ding Spicy Sesame Flavour Instant Noodles With Soup Base","Pack","Singapore",3.5,"0",0
"1058",1523,"Paldo","Jjamppong Seafood Noodle King Bowl","Bowl","South Korea",5,"0",0
"1059",1522,"Vifon","Instant Porridge Seafood Flavour","Pack","Vietnam",3.25,"0",0
"1060",1521,"Maruchan","Gotsumori Sauce Yakisoba","Tray","Japan",5,"2015",9
"1061",1520,"Yum Yum","Oriental Style Instant Noodles Wasabi Flavour","Pack","Thailand",3,"0",0
"1062",1519,"Ching's Secret","Manchurian Instant Noodles","Pack","India",3.5,"0",0
"1063",1518,"Mamee","Chef Gold Recipe Bihun Kari Seribu Rasa","Pack","Malaysia",4.5,"0",0
"1064",1517,"Katoz","Instant Noodles Spicy Chili","Pack","Sweden",3.5,"0",0
"1065",1516,"Men-Sunaoshi","Miso Ramen","Pack","Japan",3.75,"0",0
"1066",1515,"Nongshim","Neoguri Udon Seafood & Mild","Pack","South Korea",4,"0",0
"1067",1514,"Maggi","Royale Penang Seafood Curry","Pack","Malaysia",4.5,"0",0
"1068",1513,"Mama","Instant Noodles Tom Yum Pork Flavour","Pack","Thailand",4,"0",0
"1069",1512,"Chewy","Japanese Fried Ramen Noodles Kyoto Barbecue Sauce Flavour","Pack","Hong Kong",1.75,"0",0
"1070",1511,"Long Jun Hang","Tainan Yi Mien With Sesame Oil Sauce","Pack","Taiwan",3.25,"0",0
"1071",1510,"Knorr","Quick Serve Macaroni Wonton Broth","Pack","Hong Kong",3.25,"0",0
"1072",1509,"Nissin","Donbei Kitsune Udon Mini","Bowl","Japan",3.5,"0",0
"1073",1508,"Mamee","Chef Gold Recipe Mi Kari Seribu Rasa","Pack","Malaysia",5,"2015",6
"1074",1507,"Nissin","Chu Qian Yi Ding Prawn Flavour Instant Noodles With Soup Base","Pack","Singapore",3.5,"0",0
"1075",1506,"Nissin","Cup Noodles Mug Noodles Spicy Vegetable","Pack","India",3.75,"0",0
"1076",1505,"Shan","Shoop Instant Noodles BBQ Flavour","Pack","Pakistan",3.25,"0",0
"1077",1504,"Master Kong","Stewed Beef Flavor Cooking Noodle","Pack","China",4.25,"0",0
"1078",1503,"Nongshim","Bowl Noodle Soup Shrimp Habanero Lime Flavor","Bowl","USA",3.25,"0",0
"1079",1502,"JML","Artificial Pork Flavor Noodles","Pack","China",4,"0",0
"1080",1501,"Acecook","Ohmori Chukafu Yakisoba","Tray","Japan",3.25,"0",0
"1081",1500,"MyKuali","Penang Red Tom Yum Goong Noodle","Pack","Malaysia",5,"2015",1
"1082",1499,"United","Instant Noodles Xi Gon Artificial Stewed Beef Flavor","Pack","Vietnam",3.25,"0",0
"1083",1498,"Samyang Foods","Sogokimyun Hot Flavor Noodle Soup","Pack","South Korea",3.5,"0",0
"1084",1497,"Nissin","Easy Fideos Picante Lime Shrimp Flavor Ramen Noodle Soup","Cup","USA",3.5,"0",0
"1085",1496,"Master Kong","Mianba Pork Ribs Flavor Instant Noodles","Pack","China",4.5,"0",0
"1086",1495,"Super","Instant Noodles Mee Goreng","Cup","Malaysia",3.75,"0",0
"1087",1494,"Indomie","Pop Mie Chicken Flavour Cup Noodles","Cup","Indonesia",3.5,"0",0
"1088",1493,"Maruchan","Magomi-an Kitsune Udon (Eastern Japan Flavor)","Bowl","Japan",4.25,"0",0
"1089",1492,"Wai Wai","Quick Zabb Tom Yum Shrimp Flavour Instant Noodles","Pack","Thailand",4,"0",0
"1090",1491,"Ottogi","Potato Ramen","Pack","South Korea",3.75,"0",0
"1091",1490,"Nissin","Soba Chili Noodles With Japanese Yakisoba Sauce","Cup","Germany",3.5,"0",0
"1092",1489,"Maggi","Multigrainz Noodles Spice Remix","Pack","India",3.25,"0",0
"1093",1488,"Mom's Dry Noodle","Sichuan Spicy Flavor","Pack","Taiwan",5,"0",0
"1094",1487,"ICA","Asia Snabbnudlar Kycklingsmak","Pack","Sweden",3.25,"0",0
"1095",1486,"Mom's Dry Noodle","Onion Oil & Shrimp Flavor","Pack","Taiwan",5,"0",0
"1096",1485,"Nongshim","Spicy Tonkotsu Noodle Soup","Pack","USA",5,"0",0
"1097",1484,"Ibumie","Mee Baa..Gus Mi Goreng Spicier Original Flavour","Pack","Malaysia",3.75,"0",0
"1098",1483,"Four Seas","Hot & Spicy Instant Noodle (Mushroom & Beef Flavour)","Pack","Hong Kong",4,"0",0
"1099",1482,"Maruchan","I Want To Eat Ramen' Shoyu Flavor","Pack","Japan",4,"0",0
"1100",1481,"Master Kong","Mushroom Stew Chicken Ramen","Pack","China",3.5,"0",0
"1101",1480,"Paldo","Jjol Bibim Men","Pack","South Korea",4,"0",0
"1102",1479,"Nissin","Cup Noodles Easy Fideos Tomato Chicken Flavor Ramen Noodle Soup","Cup","USA",3.5,"0",0
"1103",1478,"Ruski","Tom Yam Flavour Instant Noodles","Pack","Thailand",4,"0",0
"1104",1477,"Mama","Instant Noodles Moo Nam Tok Flavour","Pack","Thailand",4,"0",0
"1105",1476,"Thai Chef","Instant Nudelsuppe Shrimp Flavour","Pack","Germany",3.5,"0",0
"1106",1475,"Bamee","Cup Oriental Style Instant Noodles Chicken Flavour","Cup","Thailand",3.25,"0",0
"1107",1474,"Mama","Instant Noodle Shrimp Tom Yum Flavour Jumbo Pack","Pack","Thailand",4,"0",0
"1108",1473,"Mama","Instant Cup Noodles Shrimp Tom Yum Flavour (Extreme)","Cup","Thailand",5,"0",0
"1109",1472,"Ruski","Chicken Masala Flavour Instant Fried Noodles","Pack","Thailand",3.75,"0",0
"1110",1471,"Mama","Instant Noodles Shrimp Creamy Tom Yum Flavour Jumbo Pack","Pack","Thailand",5,"2013",10
"1111",1470,"Mama","Instant Cup Noodles Spicy Cheese Flavour","Cup","Thailand",3.5,"0",0
"1112",1469,"Bamee","Oriental Style Instant Noodles Beef Flavour","Pack","Germany",3.25,"0",0
"1113",1468,"Mama","Instant Cup Noodles Seafood Pad Kee Mao Flavour","Cup","Thailand",5,"0",0
"1114",1467,"Ruski","Creamy Tom Yam Instant Noodles","Pack","Thailand",4.5,"0",0
"1115",1466,"Mama","Oriental Style Instant Noodles Green Curry Flavour Jumbo Pack","Pack","Thailand",5,"2015",8
"1116",1465,"Thai Chef","Shrimp ""Tom Yum"" Instant Nudelsuppe","Pack","Germany",3.5,"0",0
"1117",1464,"Nanyang Chef","Penang White curry Noodle With Nanyang Chilli Paste","Pack","Malaysia",4.75,"0",0
"1118",1463,"Maruchan","Instant Lunch California Vegetable Ramen Noodles With Vegetables","Cup","USA",3.5,"0",0
"1119",1462,"Wei Lih","Steam Instant Noodles Korean Salt & Rib Soup Flavour","Bowl","Taiwan",2.25,"0",0
"1120",1461,"Nissin","Cup Noodles Black Pepper Crab Flavour","Cup","Singapore",4,"0",0
"1121",1460,"Nissin","Premium Instant Noodles Spicy Beef Flavour","Pack","Singapore",3.75,"0",0
"1122",1459,"Nissin","Cup Noodles Tom Yam Veg Flavour","Cup","Singapore",4,"0",0
"1123",1458,"Nissin","Premium Instant Noodles Roasted Beef Flavour","Bowl","Singapore",3.75,"0",0
"1124",1457,"Nissin","Chu Qian Yi Ding Sesame Oil Flavour","Pack","Singapore",3.75,"0",0
"1125",1456,"Nissin","Cup Noodles Chicken Flavour","Cup","Singapore",3.5,"0",0
"1126",1455,"Nissin","Premium Instant Noodles XO Sauce Seafood Flavour","Pack","Singapore",3.75,"0",0
"1127",1454,"Nissin","Cup Noodles Chilli Crab Flavour","Cup","Singapore",4,"0",0
"1128",1453,"Nissin","Japanese Ramen Kyushu Black Instant Noodles With Soup Base","Pack","Singapore",5,"0",0
